name,x,y,theta,w
chair,1.9076487938368838,-0.7036907780503731,0.8270248136315435,0.5621654183936529
salon,-1.0586569755613187,-0.6936120671375378,0.22558470719255277,0.9742235574450303
table,-0.7828081187960413,1.0655279739114953,-0.9896955311708089,0.14318783321403547
sink,0.9120273314846835,-0.6376126300248378,0.023166101854822728,0.9997316298511576
table,-2.4848960406180405,0.3846863473189495,-0.9947159975374349,0.10266491242438111
